level	sample	verdict	reference_compile_rc	selfhost_compile_rc	reference_pre_bc_count	selfhost_pre_bc_count	reference_opt_bc_count	selfhost_opt_bc_count	reference_pre_verify	selfhost_pre_verify	reference_opt_verify	selfhost_opt_verify	shared_functions	identical_functions	one_side_functions	reference_pre_bc_sha256	selfhost_pre_bc_sha256	reference_opt_bc_sha256	selfhost_opt_bc_sha256	reference_first_error	selfhost_first_error	reference_verify_error	selfhost_verify_error	body_diff_functions	reference_only_functions	selfhost_only_functions	first_bc_difference
Oz	61_try	BC_DIFF	0	0	1	1	1	1	PASS	PASS	PASS	PASS	18	17	3	3577e9cb3433d4af31fec89d78f710f4464d9e5df28ac7dbf082f0311d9ff590	3e041294d68c941f1609511cacb3dbe61c09d30e37ef806b330eb2dc43a2dffb	0cb038c73d29b9b1820b02f8c3177e3b47a6597432ba0f9918d29baa79cc700e	a21348ef2dbb5b7df4d1cf3c17db2a5062fd9998d5ed7da5a0875c50167c6bb9	<none>	<none>	<none>	<none>	1	0	3	"BODY_DIFF:""0_for_keeping_some_types"""
Oz	62_iflet	BC_DIFF	0	0	1	1	1	1	PASS	PASS	PASS	PASS	18	16	0	963ba5fc0ab96175b678bc60adee60c1fd2a5f498e18d322dd71dde99ee5015e	73868b454fb271200ca78142a7a784d5c88b8b6480472cbb5f2f57c27a834633	776cc876996c3b285a827d5a694b03e7710e82125c7fa045f955960b2af52f7b	64ca0da327fe70bfe1578ff9718bd1fff5793fd345b70eca6231881a3463905a	<none>	<none>	<none>	<none>	2	0	0	"BODY_DIFF:""0_for_keeping_some_types"""
Oz	63_lambda_ap2	BC_DIFF	0	0	1	1	1	1	PASS	PASS	PASS	PASS	18	16	3	61510bb243f60156a70e9b21b707915f987b981783c08dd96597d74ae891650d	8ef2df4d8b5714d5bfed9f2371d87de97a3ee2edee2284dbabeb30546a4af71c	3a42ca647ce905547d7f84af4367788b3dcb57145e97f457186bdd92a23a0e4d	2174b22c666eb7e1fece791b8b959dcb04a1ee6124d6ef6121df4e180205c836	<none>	<none>	<none>	<none>	2	0	3	"BODY_DIFF:""0_for_keeping_some_types"""
Oz	64_lambda_overload	BC_DIFF	0	0	1	1	1	1	PASS	PASS	PASS	PASS	18	16	3	f0fe85b5bdc04094c22ffbca65c12ba78cf8fa5ac293a01ddac89fb55d576ee3	d93b49cca1e3e8c30bf6602ea672bb7f78039a365c8eec984fcf08be5bf77721	cd289b5469d9271331a494c5fd0caac56c7fb94bcf71a4af4297a0cbb67acabd	2bd7a05b1fe6111688a9914f06c1bb9eecce96e59849c8c58f7545293e629db0	<none>	<none>	<none>	<none>	2	0	3	"BODY_DIFF:""0_for_keeping_some_types"""
Oz	65_lambda_capture_array	BC_DIFF	0	0	1	1	1	1	PASS	PASS	PASS	PASS	21	18	2	1f28eceb8643c3f4aa9e098b8a718058f84a523949b60699a13a35daa0899a6d	2d53d49954f1b8acb5ee18f279f102cd0613654b66724db25bb78f8877126410	8851e421b966d964cb1f3608aac833c72a948fcff69a6172087f8d834850ed55	42e98cd874386790855791cc9b711283a8322a84f6abd02ba1352ffe8f4f6738	<none>	<none>	<none>	<none>	3	0	2	"BODY_DIFF:""0_for_keeping_some_types"""
Oz	70_throw_catch	BC_DIFF	0	0	1	1	1	1	PASS	PASS	PASS	PASS	20	19	3	08967ebc85b010db0b1c6f92b6bc4bd70ae8c0d87e79847face5b16d978fad27	2385a8e73d51eaf49298aeb7aab7d727400ada9148c2528e0e5fc5756aff8db9	ae67fb2c808dcdd9750ba8e1f788cd751ced929eeaad9f4841a5d2c3ae207871	893bc9bd2c6e5769ed00cbff4537c24256b66937204d150c0bec6fef19554af9	<none>	<none>	<none>	<none>	1	0	3	"BODY_DIFF:""0_for_keeping_some_types"""
Oz	72_multicatch	BC_DIFF	0	0	1	1	1	1	PASS	PASS	PASS	PASS	18	17	3	d15d5a5f42fe6822a91c63a80c09ad76422eff04b2e83ac8ed37225eff9024f1	6a7791eec1e1db375784c8916864eef44206b3e2eac4823ef7b07af91cbec6c8	89d1eba0e34391c39cc31c31e74ee1284d4ed5e873dcf03e33d57de236bf2527	9cefb783dffb60c4942752a60432807268a3e2eab1253dac51e8b8ff453ad2b5	<none>	<none>	<none>	<none>	1	0	3	"BODY_DIFF:""0_for_keeping_some_types"""
Oz	73_and_assign	BC_DIFF	0	0	1	1	1	1	PASS	PASS	PASS	PASS	18	16	0	075797d67b953f0c7ec1c05f4ad8fd4e7e3f9831c5beb06f01edcc4c7d3b9f9f	32488919452fccc0239ff16f7a6d8bdf4800e986f10033eb76dfce1a6dc9ac3c	8cb3cac2bc7bbe7976d956aadea93e9f1f64f8cec77ace82b0776b1a02022bfe	6e05529c52e95ea56f8be32867c6e05849bfae173232377e00da4845a79aed2c	<none>	<none>	<none>	<none>	2	0	0	"BODY_DIFF:""0_for_keeping_some_types"""
Oz	74_or_assign	BC_DIFF	0	0	1	1	1	1	PASS	PASS	PASS	PASS	18	16	0	d85b5fc3276054d0987ac883d65368cb6985d68a4cab998b9bbf8cac5d1f3619	f7b69da828055ec7c30339616bcee448d6277db0206f814c4c65c9252ff30666	00b4a34c8841bdc1d0f506d16f74619f1bce2ff1d4b66f0159068d2c20e145f1	3367634c9fbb76085523fe81f7fe25fe5dbedf227b7ca73191f1f0a7976fc963	<none>	<none>	<none>	<none>	2	0	0	"BODY_DIFF:""0_for_keeping_some_types"""
Oz	75_varray_compound	BC_DIFF	0	0	1	1	1	1	PASS	PASS	PASS	PASS	18	16	0	e4c71789fdda77d53738610e45a20ede89f22cf3741c84a7b840256495ea73d4	3ea4d08685e0b54e3f877e4618ff99b3456216d391c93d530e7511d1ea58b5be	6b46cd7c84ff25699ce48e382513a21f3691f31e357ae3d899c066a7ebfe1e17	8982e0efbabe46440f7fe7c016ca5b565b3ff4e3eb778354903ee5a95623fa0b	<none>	<none>	<none>	<none>	2	0	0	"BODY_DIFF:""0_for_keeping_some_types"""
Oz	76_match_tuple	BC_DIFF	0	0	1	1	1	1	PASS	PASS	PASS	PASS	18	16	0	fe98f9ddcafb69412333b2d481b872d2cc4c44eca16d44e12a5e7a0a2555235d	e08ae724079729c38199151037ddda6bd6a1a8df87878594f4034c3968943486	317c1eba8af39995fe1a595dc1147e55a5581c290c4d5ad469279ae420b57ac9	433af6f874fed5e724807070529d27d39c298422c54c0afc47f315b60c909ea5	<none>	<none>	<none>	<none>	2	0	0	"BODY_DIFF:""0_for_keeping_some_types"""
Oz	77_match_nested_enum_pattern	BC_DIFF	0	0	1	1	1	1	PASS	PASS	PASS	PASS	22	20	0	9e3b844da599cffba13ff7e1283969f650fffae5f0557e79a8e79c91eb41b034	2bf86e8c2c16765010cfece28e2b9e265aeb0a350f645ef0499a6ad5f8dab0c9	0179ade9c3a0eb621301c9d0835fa06639d74b6de36c2ad6721955702c6a74c4	d1cbe4f4f9b96935cba98ba8979b5f08cb832e3aa06e4f24e1fafd859a122056	<none>	<none>	<none>	<none>	2	0	0	"BODY_DIFF:""0_for_keeping_some_types"""
Oz	78_catch_type_pattern	BC_DIFF	0	0	1	1	1	1	PASS	PASS	PASS	PASS	19	17	0	1ead6d13744c07ca72db709c26c7b420ef53fbdc13a383f120819d63a32f4edc	e06125d0b5a188c1c28f7f4548df57719966993e8d36305d40489906a6c0d75a	c6949bb37c297956717aafc6920ca4b64f137736ee3c88d6f3faa56cf538054f	9e73e218e3fb9d945f76a27eafda717844d74de38dc6619f97963e0a9bdc7759	<none>	<none>	<none>	<none>	2	0	0	"BODY_DIFF:""0_for_keeping_some_types"""
Oz	79_try_resource	BC_DIFF	0	0	1	1	1	1	PASS	PASS	PASS	PASS	21	20	3	56649704ee20a5535059c169da2a59e799218e23e0e3ace4cd0d53d121d4b57f	8cd9741f22cb06e1388d5d55adfd086aec072a793b3c8585458337a8de385b08	c85f70fbbbd47542e81c16a534f9a3197e14188993626b9e3971b1b8cdb14fe8	beb4e050c99706d07504e16ff05d4abd2959e6be13e0e3f175af69f12d4269e4	<none>	<none>	<none>	<none>	1	0	3	"BODY_DIFF:""0_for_keeping_some_types"""
Oz	80_member_method_ref	BC_DIFF	0	0	1	1	1	1	PASS	PASS	PASS	PASS	22	20	0	1cdb83295cd6256e75cf60f45546e87feb7c8a7b85cd601db3bfbeda6af0931a	184fbdc2ed5260ef936999c32bd8f7619f5a952879e466674eedea96ef1d5262	5322e75353ceb38758ff33fe7ec1eb4a54f784271c40e3037fb75f762f94b3df	c7fc39b81807ac39e11f16972315d695f07804ae55e76208afd1f2756caf10b0	<none>	<none>	<none>	<none>	2	0	0	"BODY_DIFF:""0_for_keeping_some_types"""
Oz	80_varpattern_enum_payload	BC_DIFF	0	0	1	1	1	1	PASS	PASS	PASS	PASS	19	17	0	24475b275502359baee191acd050d61595f183ff44cb214f6fdc50b0d3133186	f1cad2322cc81a1c8ec7a16a84bcab3ef848d7d0e89fc9eebc8b3d6789bf2439	18826e5a11313812b0d143c95ea5ebdc89c29cdded02b4c76f9c53ef4af0a401	e81d443ae60a3c39f04457fc599d8fedcd797609deee9ce1e99eb1dbe9e8b746	<none>	<none>	<none>	<none>	2	0	0	"BODY_DIFF:""0_for_keeping_some_types"""
Oz	81_static_member_method_ref	BC_DIFF	0	0	1	1	1	1	PASS	PASS	PASS	PASS	19	17	3	31d0b5f3cd481c6aed61dcb5c5be4b1543a9b7e1fe838b5ec0029e48c4b252de	f24fc2342281c6d44780839acb566f0f06795957bbf36f65aaa3f0b8d2f0d749	a32e205fcaf1dd407197c0a514adf139faa625dcc4a2413f9936d33eaf0dcacd	99fbd8ef63d4694d034c7639cf5294b1c2dd51e55e021039845ea1a90f4da306	<none>	<none>	<none>	<none>	2	0	3	"BODY_DIFF:""0_for_keeping_some_types"""
Oz	81_varpattern_nested	BC_DIFF	0	0	1	1	1	1	PASS	PASS	PASS	PASS	19	17	0	d8f1b8809a7cb511621e91473cb121633bac8156e983eed9eb47d80996f13464	0ecf22321700df854a2664fed41336f052be77de0ddb549d9189e1412189f4e0	7cee39d9bd343f894e3008c1f18f6a17718e3f05b3d8e88bf110764f90ad45ae	6f8e03dde627f3ff802787cd43b29079a08cc58d4b533dd3e3514d09c09743c5	<none>	<none>	<none>	<none>	2	0	0	"BODY_DIFF:""0_for_keeping_some_types"""
Oz	82_generic_member_method_ref	BC_DIFF	0	0	1	1	1	1	PASS	PASS	PASS	PASS	22	20	0	a09879883ea04af13151efc016e3901ba963b19d751e0d180832a601e7ee3267	8068c93f2dd11a2dca7d0089178a1177c896f2f7aa38032da8a5b4ce58910259	d507328bbb0998cee0977324bad6710fe5195d400922bf666bf480a22733508b	be21a77aec0eef7546bd6dfa373fd6c4ca208351ad5e2923fc37575280c037f2	<none>	<none>	<none>	<none>	2	0	0	"BODY_DIFF:""0_for_keeping_some_types"""
Oz	82_varpattern_global	BC_DIFF	0	0	1	1	1	1	PASS	PASS	PASS	PASS	20	18	0	2f379cdab6d19c6bf35868e74025d4507a983123a0432f9ad1bfb73e1228e998	26510f9f8c01f80c4171bf8568a20f8ff7b0c94efa355ee74de40ddf3123d849	36fbe779a92317f837d06d06694b7106868ccac899726db7761ec07425da1cac	30caf861f9c4207f3884aaba7b23a1451870c0a1f9082a83ffade85b7fff3ec9	<none>	<none>	<none>	<none>	2	0	0	"BODY_DIFF:""0_for_keeping_some_types"""
Oz	83_global_func_init	BC_DIFF	0	0	1	1	1	1	PASS	PASS	PASS	PASS	20	18	0	d72eff9cdb6159fb39ab2d5d3af524768e75ac89008fadd0752bb6e78272367c	f51f4058bf65ef0824f96b106f6fb212f9e18f1faa2ff5b3b0a61ab074ea3e3a	4e3c9c1fd883fc2f679f05e0e056ddfdfd5b5e87eaa05923c5d38cb83676e4df	b56d4db449cef56e2c1f945884bf33322450fee088acac8e8e7d9636ac9f0a8b	<none>	<none>	<none>	<none>	2	0	0	"BODY_DIFF:""0_for_keeping_some_types"""
Oz	83_interface_member_method_ref	BC_DIFF	0	0	1	1	1	1	PASS	PASS	PASS	PASS	24	22	3	d5592c21f4398aeac6b9750f7abb7e273dc637f5c3a624ee6047b00e3a4f9502	20f26682369d5119ab2664b6c9a881ba5486d8335c0ea41aa088ea74bb77e22b	92234cca614e78f66d85efaee52eef820f0acc202c70d81aa80af87536ed9753	4e8ef0ae4f1f13f48a145276898e634da87c2ea1a2af8417c1a943decaf4b24e	<none>	<none>	<none>	<none>	2	0	3	"BODY_DIFF:""0_for_keeping_some_types"""
Oz	84_lambda_mutable_capture	BC_DIFF	0	0	1	1	1	1	PASS	PASS	PASS	PASS	18	16	6	db2d1254b2fe0d6d269ef93a28708e0e7756ca06b65c422deb12efb76843b97d	806029c0a5f6eb7805a0c2d7791b4247b9f5ca04c3c0d4cc0aa69c0741c068a1	f56470553e89ffeb87cd65afff2e806ae1108e72147d6e2e356bf89626ee2190	9918e7e9f8d604f5f168e85e71d8893ba71a0298feced8509dfd795ba3a05146	<none>	<none>	<none>	<none>	2	0	6	"BODY_DIFF:""0_for_keeping_some_types"""
Oz	85_lambda_returning_lambda	BC_DIFF	0	0	1	1	1	1	PASS	PASS	PASS	PASS	24	22	0	c5d74c1e6a44ccd93675417ddb3c3241a3fc18fe0aa272a79f8549c027e06c78	fb624b07769d7f91299b9d7d7840c9b63b74f7572cac524e5108c52654a484b9	9b3c6b75a51a9acd87770e085ae339a728159463ff6a796e98347599fcb6c58b	4460f5a7fce15f3d69566df55be27bdb569bc1dc88c53718e12bf13f0a9369b3	<none>	<none>	<none>	<none>	2	0	0	"BODY_DIFF:""0_for_keeping_some_types"""
Oz	86_lambda_generic_hof_capture	BC_DIFF	0	0	1	1	1	1	PASS	PASS	PASS	PASS	18	16	3	0eb2c90e9413bdb06b32b15448b7fc1a620d6f077ae9169737c2ba9f0f289fc7	b4867a55d1bd96fb959c2ba71321eb2f5b17fc350d12cf9b20478d39058efa09	4da18c4287f3bd5842c201a09b9003de35f323a48f69c969190664a6c6c87519	1d64299f055740099765b99310d473ec6d67ee806ed61cc38a29e4fc4f5a8a4c	<none>	<none>	<none>	<none>	2	0	3	"BODY_DIFF:""0_for_keeping_some_types"""
Oz	87_lambda_interface_dispatch	BC_DIFF	0	0	1	1	1	1	PASS	PASS	PASS	PASS	23	20	0	10d07935c2a7e9eb36b84adbb24a4b18c5253ce2c2bb654f0a4d4684692aee16	d94477612013dc8ceeec89f7dc3f01f01e68bb853dc037d0715b3aa27f2eed5f	37d5c79decf1bbd7bbccf3267c06faaef335f441853981220e6b084fc2e70315	745fff61a701ad00a7638da1759f8c61e01e69eace45f39d62b2f0189e8b7027	<none>	<none>	<none>	<none>	3	0	0	"BODY_DIFF:""0_for_keeping_some_types"""
Oz	88_extend_inherited_interface	BC_DIFF	0	0	1	1	1	1	PASS	PASS	PASS	PASS	20	18	0	a5e27a903c7ed09991f31a662ef3bf04701e35c44a84351b9a31d1a27e7118d8	7ef8b9e729c9b31bb9e17a8c96d41fa095bc991f44dce27142e44bed642b02a8	438970629d60dbb5064c1ccb02c0b41e39ebedfd6ebee7b69e8c050a18c31e6e	c19da50cfd227a809523b6e974d336a54d5f273784c7c4823cf8ad44c9ec9d0e	<none>	<none>	<none>	<none>	2	0	0	"BODY_DIFF:""0_for_keeping_some_types"""
Oz	89_match_qualified_enum_result	BC_DIFF	0	0	1	1	1	1	PASS	PASS	PASS	PASS	21	19	0	da3abe92373048c6d6f5c00f76695083d5712cccd3ec6380832bb64955cae3ba	0842b089828a59aeff6fc369642b138e8d996e974908a99ac49559fe07a2edb6	b9989c91179e6700218d76e7d5114985b6078d3f9d3e9546e89b934298e90150	ba510ace9fc167fe5bb6d9679a68f9778b9ca6f629c132dbaf560180f4cdc274	<none>	<none>	<none>	<none>	2	0	0	"BODY_DIFF:""0_for_keeping_some_types"""
Oz	90_range_subscript	BC_DIFF	0	0	1	1	1	1	PASS	PASS	PASS	PASS	19	17	7	5fc842d98f0ad6e9f0bf0fb04339d167430db722744cc36d8f6c57f5af8904d4	dfdc35d4f3c64206d48f15bf8b065a64473ccfe0d208a4ab66adcfc4d6367b45	be24a720ca9be92db5c16edbb031dc086f06cd6df685b71bf1cba64e982ab4c2	9a2afd7d5a1e50152a4fb69dd3491e40761da4b68616fa19d172249b0e420bbd	<none>	<none>	<none>	<none>	2	0	7	"BODY_DIFF:""0_for_keeping_some_types"""
Oz	91_paren_expr	BC_DIFF	0	0	1	1	1	1	PASS	PASS	PASS	PASS	18	16	0	d2e4cc12d98e3775455a86a8029499356af4a1fe31932682925d303c3196023d	4c3b3d61f51f8ae3424f69ea01664eaf63b535ea553578d5f3e880f8ec975baa	cebc962edeec3864acc19ab63f9361995414c168f5940c7c1ec9239f49e12140	76ff8394e2d8c07a54a9463c0ccfd1cccbc7cc3c6bf2a3334221d2b0d9fe4f38	<none>	<none>	<none>	<none>	2	0	0	"BODY_DIFF:""0_for_keeping_some_types"""
Oz	92_foreign_block	BC_DIFF	0	0	1	1	1	1	PASS	PASS	PASS	PASS	18	16	0	9a6abdab1757ee208d5518a985239307fb347b040fb088f71265549799a00688	3cb218d542724ec33aa9e9fbbb5af05c260e17a288582fd61609c5ca90d5b3d9	5a0c1dced9b987d71fdb3026b65f9ba3264f0fe2571863cdd52758fdec795228	424822d030221cf258f364a9657750c34de9bcf088a9d15fce8094ea50b17faa	<none>	<none>	<none>	<none>	2	0	0	"BODY_DIFF:""0_for_keeping_some_types"""
Oz	93_recursive_bound	BC_DIFF	0	0	1	1	1	1	PASS	PASS	PASS	PASS	31	29	1	648a1150197107303645a78a1ebab582c5c04f90542ca3933dc5540f59748ff0	2dd3e56841195a3a3871323ceb0b026a6c8b9daca36b74948e0cb4f6549b9dff	d7d479dbeddbdd1f84d31edcebdb68f7e6e6ddf1cad5f7df0efa2d785cc647a3	43e0fab0bcc5dfecd7741cda833c192466dc421eb51f0fda514191523842fe03	<none>	<none>	<none>	<none>	2	0	1	"BODY_DIFF:""0_for_keeping_some_types"""
Oz	94_string_literal_equality	BC_DIFF	0	0	1	1	1	1	PASS	PASS	PASS	PASS	18	17	0	55cef905643676ff728b76428abcd1fc0fe75fca33872db825c5ab4863ae9e0d	b7bdb23f8c97e99176f2c3c2d284d3b3166518fdeef9e14fce17e86669d5dc2a	815dd0b0cd2414b46d5c1e4afaa935e7f4789bfbb19ca461c8c362b060b9ab61	a806d9ccb64f125f3a29439afb77d52689670f20d33940c3e48e8c6d28daf9d4	<none>	<none>	<none>	<none>	1	0	0	"BODY_DIFF:""0_for_keeping_some_types"""
Oz	95_string_match_case	BC_DIFF	0	0	1	1	1	1	PASS	PASS	PASS	PASS	18	16	0	ec9f70852ae0192135e23b2175a46ea44e135ef8a6a92fcc00b2fc3d7b5d9952	49ee806cd5072f7a8b0c1674676293a5d52e6e37898904f40b9d80b897aa810f	86d9f29fda86cfed6042c5bc5d7ad93a2b967fec1fd59b7198de0b4c59e40faf	d5c85c12b9776f2b6b56a16e01e40c04b6d7df4187aa9db40e6acd4742869426	<none>	<none>	<none>	<none>	2	0	0	"BODY_DIFF:""0_for_keeping_some_types"""
Oz	96_shadow_param_block	BC_DIFF	0	0	1	1	1	1	PASS	PASS	PASS	PASS	18	16	0	a3beabf3ea20620a29b3515fa4e551acc18b595629cf82568562a3577ba6e92f	ce02fe6f95f0f2e9581a4594496dd51627d228503d32013d20cd67c47ee31f56	365b0866a285407e4021ed8cc3851c041161cb0b1af505094c0f48805aac67ce	190c7875d70c2ed01da3637bf9774b87457edb8481d61d9a1217422cb3028c41	<none>	<none>	<none>	<none>	2	0	0	"BODY_DIFF:""0_for_keeping_some_types"""
Oz	97_shadow_param_loop	BC_DIFF	0	0	1	1	1	1	PASS	PASS	PASS	PASS	19	17	0	bb406ffc9302f32a4d6441f50f2eea0762be8c1d16801cf2473a3f4e5e055389	2d3e0fbad333bf62bdbf997dc9944bc65f1a9c55a6d50656ecd7422ab9138702	509336ceb7080525963bc450568cf3f26b559b1695f28d4e44be6040c2e3e953	341b39df1a1f8bb6fd9392592b873f82ac24145da51bdf18c4fe36337c209aaf	<none>	<none>	<none>	<none>	2	0	0	"BODY_DIFF:""0_for_keeping_some_types"""
Oz	98_sibling_param_name	BC_DIFF	0	0	1	1	1	1	PASS	PASS	PASS	PASS	18	16	0	dd706ffe900a43c301b44ebd95ba2562b134ab0b035c3493c27ceba8289c962c	3219ad4bb81117ecd4210450f3decf5940e34a084aff00ce51ec9714e6861132	51d180243cd7c0cab78d173c7fe1e064158359072a2f9830009ec246caa21d61	79e96baaf376e317d13e139866593dc1731ca0201e4be037ea076e76d01f0a83	<none>	<none>	<none>	<none>	2	0	0	"BODY_DIFF:""0_for_keeping_some_types"""
Oz	99_shadow_lambda_in_call	BC_DIFF	0	0	1	1	1	1	PASS	PASS	PASS	PASS	18	16	3	0a84375ee429a693f2cb0e050b367c669ea86aefbf40e63cfa7f147525ae49ca	9fd61fe21cd9895f282f02f023eba4c818571a8902338f416285a61605391fd9	e745b0cf23042ea7175db69ac2787248e673338a3a174629819d5fe11ee31e07	9f587a6740de5eb61bb8ac231594ebef6967f4aec94c3e0722e0792630346b0f	<none>	<none>	<none>	<none>	2	0	3	"BODY_DIFF:""0_for_keeping_some_types"""
