category	status	severity	package	symbol	score	cpp_anchor	selfhost_anchor	cpp_br	cpp_lp	cpp_ret	cj_br	cj_lp	cj_ret	missing_calls
missing	current	P1	chir	CalculateCurDefInstantiatedMemberTys		CHIR/IR/Type/Type.cpp:457	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CalculateInstFuncType		CHIR/Checker/CHIRChecker.cpp:2207	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CanActualFuncBeMovedInSpecific		CHIR/AST2CHIR/TranslateASTNode/TranslateCallExpr.cpp:810	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CanAnalyse		CHIR/Analysis/ValueRangeAnalysis.cpp:120	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CanOptimizeToSwitch		CHIR/AST2CHIR/TranslateASTNode/TranslateIfExpr.cpp:12	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	Canonicalization		CHIR/CHIR.cpp:1248	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CastArrayListToArray		CHIR/Transformation/SanitizerCoverage.cpp:631	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CastEnumTypeToTupleWithBoxArg		CHIR/Transformation/BoxRecursionValueType.cpp:203	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CastOrRaiseExceptionForFloat		CHIR/Interpreter/BCHIRInterpreter.cpp:842	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckAllGenericTypeVisible		CHIR/Optimization/Devirtualization.cpp:636	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckAllocate		CHIR/Checker/CHIRChecker.cpp:4165	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckAllocateBase		CHIR/Checker/CHIRChecker.cpp:3233	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckAllocateWithException		CHIR/Checker/CHIRChecker.cpp:3213	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckApplyBase		CHIR/Checker/CHIRChecker.cpp:2029	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckApplyFuncRetValue		CHIR/Checker/CHIRChecker.cpp:2244	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckApplyWithException		CHIR/Checker/CHIRChecker.cpp:2009	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckBinaryExprBase		CHIR/Checker/CHIRChecker.cpp:2824	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckCanRewriteLambda		CHIR/Optimization/ArrayLambdaOpt.cpp:51	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckCanRewriteZeroValue		CHIR/Optimization/ArrayLambdaOpt.cpp:133	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckDebug		CHIR/Checker/CHIRChecker.cpp:3482	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckDivZero		CHIR/Analysis/ValueRangeAnalysis.cpp:314	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckField		CHIR/Checker/CHIRChecker.cpp:3670	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckFuncActiveResult		CHIR/Analysis/ConstAnalysisWrapper.cpp:61	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckFuncHasInvoke		CHIR/Analysis/TypeAnalysis.cpp:134	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckGetElementByName		CHIR/Checker/CHIRChecker.cpp:4284	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckGetElementRef		CHIR/Checker/CHIRChecker.cpp:4231	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckGetException		CHIR/Checker/CHIRChecker.cpp:3767	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckIfLambdaReturnConst		CHIR/Optimization/ArrayLambdaOpt.cpp:75	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckIntOpWithException		CHIR/Checker/CHIRChecker.cpp:2762	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckIntrinsicBase		CHIR/Checker/CHIRChecker.cpp:3196	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckIntrinsicWithException		CHIR/Checker/CHIRChecker.cpp:3042	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckInvokeBase		CHIR/Checker/CHIRChecker.cpp:2275	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckInvokeStaticBase		CHIR/Checker/CHIRChecker.cpp:2713	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckInvokeStaticWithException		CHIR/Checker/CHIRChecker.cpp:2693	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckInvokeWithException		CHIR/Checker/CHIRChecker.cpp:2255	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckIsBoxed		CHIR/IR/Type/Type.cpp:1029	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckLambda		CHIR/Checker/CHIRChecker.cpp:3349	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckLambdaUsingForMultiThread		CHIR/Optimization/LambdaInline.cpp:40	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckMemberDefineInWhichParent		CHIR/Analysis/TypeAnalysis.cpp:363	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckNeedRewrite		CHIR/Optimization/ArrayListConstStartOpt.cpp:45	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckRawArrayAllocate		CHIR/Checker/CHIRChecker.cpp:3798	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckRawArrayAllocateBase		CHIR/Checker/CHIRChecker.cpp:3291	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckRawArrayAllocateWithException		CHIR/Checker/CHIRChecker.cpp:3270	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckRawArrayInitByValue		CHIR/Checker/CHIRChecker.cpp:3833	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckRawArrayLiteralInit		CHIR/Checker/CHIRChecker.cpp:3806	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckSancovOption		CHIR/Transformation/SanitizerCoverage.cpp:267	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckSingleBool		CHIR/Optimization/RangePropagation.cpp:15	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckSingleSInt		CHIR/Optimization/RangePropagation.cpp:26	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckSingleValueOverflow		CHIR/Analysis/ValueRangeAnalysis.cpp:326	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckSpawn		CHIR/Checker/CHIRChecker.cpp:3790	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckSpawnBase		CHIR/Checker/CHIRChecker.cpp:3012	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckSpawnWithException		CHIR/Checker/CHIRChecker.cpp:2992	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckStoreElementByName		CHIR/Checker/CHIRChecker.cpp:4341	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckStoreElementRef		CHIR/Checker/CHIRChecker.cpp:4289	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckThisTypeIsEqualOrSubTypeOfFuncParentType		CHIR/Checker/CHIRChecker.cpp:2103	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckTypeCastWithException		CHIR/Checker/CHIRChecker.cpp:3037	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckTypeMustBeRef		CHIR/Checker/CHIRChecker.cpp:105	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckUnaryExprBase		CHIR/Checker/CHIRChecker.cpp:2790	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckUnreachableGenericTypeInExpr		CHIR/Checker/CHIRChecker.cpp:1572	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckUnreachableOperandInExpr		CHIR/Checker/CHIRChecker.cpp:1559	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckUsersOfExpr		CHIR/Optimization/DeadCodeElimination.cpp:65	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckVTable		CHIR/Checker/CHIRChecker.cpp:1150	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckVTableExist		CHIR/Checker/CHIRChecker.cpp:2563	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckVarrayIndex		CHIR/Optimization/RangePropagation.cpp:246	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckVirFuncInvokeInfo		CHIR/IR/Expression/Terminator.cpp:311	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CheckVirtualMethod		CHIR/Checker/CHIRChecker.cpp:2414	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	ClearASTResources		CHIR/CHIR.cpp:1343	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	ClearUnusedBits		CHIR/Analysis/SInt.cpp:301	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CloneBase		CHIR/IR/Expression/Expression.cpp:1953	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	ClosureTypeIsExpected		CHIR/Checker/CHIRChecker.cpp:394	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CollectCandidates		CHIR/Optimization/Devirtualization.cpp:552	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CollectContainInvokeExprFuncs		CHIR/Optimization/Devirtualization.cpp:650	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CollectFrozenFuncDecl		CHIR/AST2CHIR/Utils.cpp:170	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CollectFuncAndGenericTypesRecursively		CHIR/Checker/CHIRChecker.cpp:352	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CollectFuncDeclToList		CHIR/AST2CHIR/ASTPackage2CHIR.cpp:513	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CollectImplicitFuncs		CHIR/AST2CHIR/ASTPackage2CHIR.cpp:123	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CollectImportedGenericInstantiatedDecl		CHIR/AST2CHIR/ASTPackage2CHIR.cpp:442	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CollectInstantiatedFuncNodes		CHIR/AST2CHIR/TranslateASTNode/TranslateBlock.cpp:12	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CollectNestedLambdaExpr		CHIR/Transformation/ClosureConversion.cpp:84	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CollectTopLevelDecls		CHIR/AST2CHIR/AST2CHIR.cpp:301	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	Compare		CHIR/Analysis/SIntDomain.cpp:438	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	ComputeAnnotations		CHIR/CHIR.cpp:1061	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	Config		CHIR/Serializer/CHIRDeserializer.cpp:1408	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	ConfigBase		CHIR/Serializer/CHIRDeserializer.cpp:1271	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	ConfigCustomTypeDef		CHIR/Serializer/CHIRDeserializer.cpp:1353	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	ConfigExpression		CHIR/Serializer/CHIRDeserializer.cpp:1402	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	ConfigValue		CHIR/Serializer/CHIRDeserializer.cpp:1344	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	ConjunctionInternalMergeFun		CHIR/Analysis/SIntDomain.cpp:747	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	ConstSubPkgGetter		CHIR/Checker/ComputeAnnotations.cpp:451	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	ConstantRange		CHIR/Analysis/ConstantRange.cpp:1303	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	ConstructSubBuilders		CHIR/CHIR.cpp:545	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	Convert		CHIR/Transformation/ClosureConversion.cpp:3158	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	ConvertArgsType		CHIR/Transformation/ClosureConversion.cpp:1323	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	ConvertBoxType		CHIR/Transformation/ClosureConversion.cpp:1380	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	ConvertCPointerType		CHIR/Transformation/ClosureConversion.cpp:1370	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	ConvertClassType		CHIR/Transformation/ClosureConversion.cpp:1355	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	ConvertCompositionalType		CHIR/Transformation/ClosureConversion.cpp:1385	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	ConvertEnumType		CHIR/Transformation/ClosureConversion.cpp:1345	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	ConvertFromMapToVectors		CHIR/AST2CHIR/TranslateASTNode/TranslateMatchExpr.cpp:660	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	ConvertImportedFunctionType		CHIR/AST2CHIR/ASTPackage2CHIR.cpp:792	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	ConvertRawArrayType		CHIR/Transformation/ClosureConversion.cpp:1360	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	ConvertRealFuncTypeToVirtualFuncType		CHIR/Utils/Utils.cpp:464	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	ConvertRefType		CHIR/Transformation/ClosureConversion.cpp:1375	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	ConvertStructType		CHIR/Transformation/ClosureConversion.cpp:1350	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	ConvertTupleType		CHIR/Transformation/ClosureConversion.cpp:1333	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	ConvertVArrayType		CHIR/Transformation/ClosureConversion.cpp:1365	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CreateAllocateBase		CHIR/Serializer/CHIRSerializer.cpp:748	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CreateAndAppendApplyCallFromArray		CHIR/AST2CHIR/TranslateASTNode/TranslateArrayExpr.cpp:85	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CreateAndAppendGVInitFuncCall		CHIR/AST2CHIR/TranslateASTNode/TranslateArrayExpr.cpp:95	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CreateAndAppendVArraySet		CHIR/AST2CHIR/TranslateASTNode/TranslateAssignExpr.cpp:105	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CreateAndAppendWrappedStoreElementByName		CHIR/AST2CHIR/TranslateASTNode/TranslateAssignExpr.cpp:116	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CreateAnnoFactoryFuncSig		CHIR/AST2CHIR/TranslateASTNode/TranslateAnnotation.cpp:175	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CreateAnnoFactoryFuncsForFuncDecl		CHIR/AST2CHIR/TranslateASTNode/TranslateAnnotation.cpp:247	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CreateAnnoInfoDirect		CHIR/Serializer/CHIRSerializer.cpp:164	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CreateAnnoInstFromConstEval		CHIR/Checker/ComputeAnnotations.cpp:174	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CreateAnnoInstFromConstEvalRes		CHIR/Checker/ComputeAnnotations.cpp:204	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CreateAnnoOnlyDeclSig		CHIR/AST2CHIR/ASTPackage2CHIR.cpp:1007	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CreateAnnotationTargetVar		CHIR/AST2CHIR/ASTPackage2CHIR.cpp:1046	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CreateApplyBase		CHIR/Serializer/CHIRSerializer.cpp:809	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CreateArrayForSwitchCaseList		CHIR/Transformation/SanitizerCoverage.cpp:794	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CreateArrayInitFunc		CHIR/Transformation/SanitizerCoverage.cpp:1051	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CreateAttr		CHIR/Serializer/CHIRDeserializer.cpp:149	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CreateBaseDirect		CHIR/Serializer/CHIRSerializer.cpp:302	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CreateBinaryExpressionBase		CHIR/Serializer/CHIRSerializer.cpp:731	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CreateBlockDirect		CHIR/Serializer/CHIRSerializer.cpp:473	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CreateBlockGroupDirect		CHIR/Serializer/CHIRSerializer.cpp:487	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CreateBoolLiteral		CHIR/Serializer/CHIRSerializer.cpp:544	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CreateBoxClassObj		CHIR/Transformation/ClosureConversion.cpp:1094	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CreateBoxTypeForRecursionEnum		CHIR/Transformation/BoxRecursionValueType.cpp:325	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CreateBoxTypeForRecursionStruct		CHIR/Transformation/BoxRecursionValueType.cpp:347	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CreateBoxTypeRef		CHIR/Utils/Utils.cpp:771	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CreateClass		CHIR/IR/CHIRBuilder.cpp:157	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CreateClassDefDirect		CHIR/Serializer/CHIRSerializer.cpp:1177	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CreateCustomType		CHIR/Serializer/CHIRSerializer.cpp:370	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CreateCustomTypeDefDirect		CHIR/Serializer/CHIRSerializer.cpp:1143	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CreateDebugDirect		CHIR/Serializer/CHIRSerializer.cpp:1049	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CreateDebugLocationDirect		CHIR/Serializer/CHIRSerializer.cpp:147	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CreateEnum		CHIR/IR/CHIRBuilder.cpp:176	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CreateEnumCtorInfoDirect		CHIR/Serializer/CHIRSerializer.cpp:327	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CreateEnumDefDirect		CHIR/Serializer/CHIRSerializer.cpp:1155	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CreateEnumValue		CHIR/Checker/ComputeAnnotations.cpp:132	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CreateExpressionDirect		CHIR/Serializer/CHIRSerializer.cpp:702	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CreateExtend		CHIR/IR/CHIRBuilder.cpp:195	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
missing	current	P1	chir	CreateExtendDefDirect		CHIR/Serializer/CHIRSerializer.cpp:1187	NO_MATCH_IN_FULL_SELFHOST_SYMBOL_SCAN	-	-	-	-	-	-	-
