selfhost_file	selfhost_line	selfhost_func	api	kind	current_overload	cpp_file	cpp_line	cpp_api	cpp_overload	mapping	migration	recommendation	b5657_five_set	batch	cpp_call	call
packages/sema/src/TypeCheckCall.cj	131	DiagUnableToInferReturnType	AddNote	<subdiagnostic>	node				unmapped	unmapped	NO	keep-node	Task2-node-builder			"AddNote(builder, expr, MakeRange(expr.begin, expr.end), ""with recursive usage from"")"
packages/sema/src/TypeCheckCall.cj	632	ChkVariadicCallExpr	Diagnose	<dynamic>	dynamic/diagnostic				unmapped	unmapped	NO	manual-review-no-direct-cpp	NO			Diagnose(diagnostic)
packages/sema/src/TypeCheckCall.cj	2633	EmitGenericInstantiationFailureForCall	Diagnose	sema_generic_type_argument_not_match_constraint	position/range	Sema/PreCheck.cpp	1158	Diagnose	node	ambiguous-2	YES	migrate-to-node	NO	B053	Diagnose(decl, DiagKind::sema_generic_type_argument_not_match_constraint, decl.GetTy()->String())	Diagnose(ToBasicPosition(checkNode.begin), ToBasicPosition(checkNode.end), BasicDiagKind.sema_generic_type_argument_not_match_constraint, args: [BasicDiagArgument(declTy.String())])
packages/sema/src/TypeCheckCall.cj	2636	EmitGenericInstantiationFailureForCall	AddNote	<subdiagnostic>	position				unmapped	unmapped	NO	keep-current	NO			"AddNote(ToBasicPosition(constraint.begin), BasicDiagKind.sema_which_constraint_not_match, args: [BasicDiagArgument(instTy.String()), BasicDiagArgument(""'"" + upperBoundTy.String() + ""'"")])"
packages/sema/src/TypeCheckCall.cj	2730	CheckAndGetMappingForTypeDecl	DiagnoseRefactor	sema_generic_type_inconsistent	range	Sema/TypeCheckCall.cpp	1156	DiagnoseRefactor	node	exact	YES	migrate-to-node	NO	B023	DiagnoseRefactor(DiagKindRefactor::sema_generic_type_inconsistent, baseExpr, MakeRange(baseExpr.begin, baseExpr.end), typeDecl.GetTy()->String())	DiagnoseRefactor(BasicDiagKindRefactor.sema_generic_type_inconsistent, MakeRange(baseExpr.begin, baseExpr.end), arguments: [typeDeclTy.String()])
packages/sema/src/TypeCheckCall.cj	2732	CheckAndGetMappingForTypeDecl	AddNote	<subdiagnostic>	text-only	Sema/TypeCheckCall.cpp	1158	AddNote	text-only	function-ordinal	NO	keep-current	NO		AddNote(diagMessage)	AddNote(diagMessage)
packages/sema/src/TypeCheckCall.cj	3864	MatchFunctionForCall	Diagnose	<dynamic>	dynamic/diagnostic				unmapped	unmapped	NO	manual-review-no-direct-cpp	NO			Diagnose(funcDiag)
packages/sema/src/TypeCheckCall.cj	4394	ChkCallExprWithArgChecker	Diagnose	<dynamic>	dynamic/diagnostic				unmapped	unmapped	NO	manual-review-no-direct-cpp	NO			Diagnose(diagnostic)
packages/sema/src/TypeCheckCall.cj	4506	ChkCallExprWithArgChecker	Diagnose	<dynamic>	dynamic/diagnostic				unmapped	unmapped	NO	manual-review-no-direct-cpp	NO			Diagnose(diagnostic2)
packages/sema/src/TypeCheckCall.cj	4795	CheckUseTrailingClosureWithFunctionType	DiagnoseRefactor	sema_trailing_lambda_cannot_used_for_non_function	range	Sema/TypeCheckCall.cpp	618	DiagnoseRefactor	node	exact	YES	migrate-to-node	NO	B023	DiagnoseRefactor( DiagKindRefactor::sema_trailing_lambda_cannot_used_for_non_function, arg, message)	DiagnoseRefactor( BasicDiagKindRefactor.sema_trailing_lambda_cannot_used_for_non_function, MakeRange(arg.begin, arg.end), arguments: [message])
packages/sema/src/TypeCheckCall.cj	4799	CheckUseTrailingClosureWithFunctionType	AddNote	<subdiagnostic>	range	Sema/TypeCheckCall.cpp	620	AddNote	node	function-ordinal	YES	migrate-to-node	NO	B023	"AddNote(candidate, MakeRangeForDeclIdentifier(candidate), ""found candidate"")"	"AddNote(MakeRangeForDeclIdentifier(candidate), ""found candidate"")"
packages/sema/src/TypeCheckClassLike.cj	40	TypeCheckClassLikeEmitOld	Diagnose	<dynamic>	dynamic/diagnostic				unmapped	unmapped	NO	manual-review-no-direct-cpp	NO			Diagnose(node.begin, node.end, kind, args: args)
packages/sema/src/TypeCheckClassLike.cj	94	TypeCheckClassLikeCheckAnnotationHasConstInit	DiagnoseRefactor	sema_annotation_no_const_init	range	Sema/TypeCheckClassLike.cpp	42	DiagnoseRefactor	range	exact	NO	keep-current	NO		DiagnoseRefactor(DiagKindRefactor::sema_annotation_no_const_init, MakeRangeForDeclIdentifier(cd))	DiagnoseRefactor( BasicDiagKindRefactor.sema_annotation_no_const_init, TypeCheckClassLikeIdentifierRange(classDecl))
packages/sema/src/TypeCheckClassLike.cj	110	TypeCheckClassLikeCheckAnnotationVisibility	DiagnoseRefactor	sema_annotation_non_public	range	Sema/TypeCheckClassLike.cpp	114	DiagnoseRefactor	range	exact	NO	keep-current	NO		DiagnoseRefactor( DiagKindRefactor::sema_annotation_non_public, MakeRangeForDeclIdentifier(cd))	DiagnoseRefactor( BasicDiagKindRefactor.sema_annotation_non_public, TypeCheckClassLikeIdentifierRange(classDecl))
packages/sema/src/TypeCheckClassLike.cj	133	TypeCheckClassLikeCheckSealedInheritance	DiagnoseRefactor	sema_cannot_inherit_sealed	range	Sema/Diags.cpp	488	DiagnoseRefactor	range	probable	NO	keep-current	NO		DiagnoseRefactor(DiagKindRefactor::sema_cannot_inherit_sealed, range, inheritOrImplement, importedOrCommon, classOrInterface, target->identifier)	DiagnoseRefactor(BasicDiagKindRefactor.sema_cannot_inherit_sealed, TypeCheckClassLikeRange(parent), arguments: [target.identifier.Val()])
packages/sema/src/TypeCheckClassLike.cj	143	TypeCheckClassLikeCheckSealedInheritance	DiagnoseRefactor	sema_cannot_inherit_sealed	range	Sema/Diags.cpp	488	DiagnoseRefactor	range	probable	NO	keep-current	NO		DiagnoseRefactor(DiagKindRefactor::sema_cannot_inherit_sealed, range, inheritOrImplement, importedOrCommon, classOrInterface, target->identifier)	DiagnoseRefactor(BasicDiagKindRefactor.sema_cannot_inherit_sealed, TypeCheckClassLikeRange(parent), arguments: [target.identifier.Val()])
packages/sema/src/TypeCheckClassLike.cj	168	TypeCheckClassLikeCheckThreadContextInheritance	DiagnoseRefactor	sema_inherit_thread_context_not_open	range	Sema/TypeCheckClassLike.cpp	92	DiagnoseRefactor	node	exact	YES	migrate-to-node	NO	B024	DiagnoseRefactor(DiagKindRefactor::sema_inherit_thread_context_not_open, decl, decl.identifier)	DiagnoseRefactor( BasicDiagKindRefactor.sema_inherit_thread_context_not_open, TypeCheckClassLikeRange(decl), arguments: [decl.identifier.Val()])
packages/sema/src/TypeCheckClassLike.cj	183	TypeCheckClassLikeCheckThreadContextInheritance	DiagnoseRefactor	sema_inherit_thread_context_invalid	range	Sema/TypeCheckClassLike.cpp	99	DiagnoseRefactor	node	exact	YES	migrate-to-node	NO	B024	DiagnoseRefactor(DiagKindRefactor::sema_inherit_thread_context_invalid, decl, decl.identifier)	DiagnoseRefactor( BasicDiagKindRefactor.sema_inherit_thread_context_invalid, TypeCheckClassLikeRange(decl), arguments: [decl.identifier.Val()])
packages/sema/src/TypeCheckClassLike.cj	276	AddJObjectSuperClassJavaInterop	DiagnoseRefactor	sema_member_not_imported	position	Sema/TypeCheckClassLike.cpp	218	DiagnoseRefactor	position	ambiguous-2	NO	keep-current	NO		"DiagnoseRefactor(DiagKindRefactor::sema_member_not_imported, cd.identifier.Begin(), INTEROP_JAVA_LANG_PACKAGE + ""."" + INTEROP_JOBJECT_NAME)"	"DiagnoseRefactor(BasicDiagKindRefactor.sema_member_not_imported, classDecl.identifier.Begin(), arguments: [INTEROP_JAVA_LANG_PACKAGE + ""."" + INTEROP_JOBJECT_NAME])"
packages/sema/src/TypeCheckClassLike.cj	299	AddObjCIdSuperInterfaceObjCInterop	DiagnoseRefactor	sema_member_not_imported	position	Sema/TypeCheckClassLike.cpp	240	DiagnoseRefactor	position	exact	NO	keep-current	NO		"DiagnoseRefactor(DiagKindRefactor::sema_member_not_imported, classLikeDecl.identifier.Begin(), OBJ_C_LANG_PACKAGE_IDENT + ""."" + OBJ_C_ID_IDENT)"	"DiagnoseRefactor(BasicDiagKindRefactor.sema_member_not_imported, classLikeDecl.identifier.Begin(), arguments: [OBJ_C_LANG_PACKAGE_IDENT + ""."" + OBJ_C_ID_IDENT])"
packages/sema/src/TypeCheckDecl.cj	17	TypeCheckDeclEmitDiag	Diagnose	<dynamic>	dynamic/diagnostic				unmapped	unmapped	NO	manual-review-no-direct-cpp	NO			Diagnose(node.begin, node.end, kind, args: args)
packages/sema/src/TypeCheckDecl.cj	42	TypeCheckDeclDiagUnableToInferDecl	DiagnoseRefactor	sema_unable_to_infer_decl	range	Sema/TypeCheckDecl.cpp	60	DiagnoseRefactor	range	exact	NO	keep-current	NO		DiagnoseRefactor(DiagKindRefactor::sema_unable_to_infer_decl, MakeRangeForDeclIdentifier(decl))	DiagnoseRefactor(BasicDiagKindRefactor.sema_unable_to_infer_decl, MakeRangeForDeclIdentifier(decl))
packages/sema/src/TypeCheckDecl.cj	184	TypeCheckDeclCheckEntryFunc	DiagnoseRefactor	sema_common_package_has_main	range	Sema/TypeCheckDecl.cpp	132	DiagnoseRefactor	node	exact	YES	migrate-to-node	NO	B025	DiagnoseRefactor(DiagKindRefactor::sema_common_package_has_main, fd)	DiagnoseRefactor(BasicDiagKindRefactor.sema_common_package_has_main, MakeRange(fd.begin, fd.end))
packages/sema/src/TypeCheckDecl.cj	413	TypeCheckDeclCheckIndexOperatorOverload	DiagnoseRefactor	sema_invalid_subscript_assign_parameter	range	Sema/TypeCheckDecl.cpp	227	DiagnoseRefactor	node	ambiguous-2	YES	migrate-to-node	NO	B054	DiagnoseRefactor(DiagKindRefactor::sema_invalid_subscript_assign_parameter, firstParam, MakeRange(firstParam.get().identifier))	DiagnoseRefactor(BasicDiagKindRefactor.sema_invalid_subscript_assign_parameter, TypeCheckDeclIdentifierRange(first))
packages/sema/src/TypeCheckDecl.cj	417	TypeCheckDeclCheckIndexOperatorOverload	AddHint	<subdiagnostic>	range				unmapped	unmapped	NO	keep-current	NO			AddHint(TypeCheckDeclIdentifierRange(invalidNamedParams[idx]))
packages/sema/src/TypeCheckDecl.cj	423	TypeCheckDeclCheckIndexOperatorOverload	DiagnoseRefactor	sema_invalid_subscript_assign_parameter_num	range	Sema/TypeCheckDecl.cpp	235	DiagnoseRefactor	node	exact	YES	migrate-to-node	NO	B025	DiagnoseRefactor( DiagKindRefactor::sema_invalid_subscript_assign_parameter_num, fd, MakeRange(fd.identifier))	DiagnoseRefactor(BasicDiagKindRefactor.sema_invalid_subscript_assign_parameter_num, TypeCheckDeclIdentifierRange(fd))
packages/sema/src/TypeCheckDecl.cj	436	TypeCheckDeclCheckIndexOperatorOverload	DiagnoseRefactor	sema_invalid_subscript_assign_return	range	Sema/TypeCheckDecl.cpp	243	DiagnoseRefactor	node	exact	YES	migrate-to-node	NO	B025	DiagnoseRefactor(DiagKindRefactor::sema_invalid_subscript_assign_return, fd, range)	DiagnoseRefactor(BasicDiagKindRefactor.sema_invalid_subscript_assign_return, range)
packages/sema/src/TypeCheckDecl.cj	640	CheckEnumDecl	DiagnoseRefactor	sema_immutable_type_illegal_property	range	Sema/TypeCheckDecl.cpp	466	DiagnoseRefactor	node	exact	YES	migrate-to-node	NO	B025	DiagnoseRefactor(DiagKindRefactor::sema_immutable_type_illegal_property, *mutDecl)	DiagnoseRefactor( BasicDiagKindRefactor.sema_immutable_type_illegal_property, range)
packages/sema/src/TypeCheckDecl.cj	824	TypeCheckDeclCheckEnumMemberRules	DiagnoseRefactor	sema_immutable_type_illegal_property	range	Sema/TypeCheckDecl.cpp	466	DiagnoseRefactor	node	exact	YES	migrate-to-node	NO	B025	DiagnoseRefactor(DiagKindRefactor::sema_immutable_type_illegal_property, *mutDecl)	DiagnoseRefactor( BasicDiagKindRefactor.sema_immutable_type_illegal_property, range)
packages/sema/src/TypeCheckDecl.cj	840	TypeCheckDeclCheckStructInheritedTypes	Diagnose	sema_cffi_cannot_have_type_param	position/range	Sema/TypeCheckDecl.cpp	567	Diagnose	node+position	exact	YES	migrate-to-node	NO	B054	"Diagnose( *sd.generic, sd.generic->leftAnglePos, DiagKind::sema_cffi_cannot_have_type_param, ""struct with @C"")"	"Diagnose(generic.leftAnglePos, BasicDiagKind.sema_cffi_cannot_have_type_param, args: [BasicDiagArgument(""struct with @C"")])"
packages/sema/src/TypeCheckDecl.cj	847	TypeCheckDeclCheckStructInheritedTypes	DiagnoseRefactor	sema_cstruct_cannot_impl_interfaces	range	Sema/TypeCheckDecl.cpp	570	DiagnoseRefactor	range	exact	NO	keep-current	NO		DiagnoseRefactor(DiagKindRefactor::sema_cstruct_cannot_impl_interfaces, MakeRange(sd.identifier))	DiagnoseRefactor( BasicDiagKindRefactor.sema_cstruct_cannot_impl_interfaces, TypeCheckDeclIdentifierRange(structDecl))
packages/sema/src/TypeCheckExpr/BinaryExpr.cj	679	ChkExpoExprExponent	Diagnose	sema_ambiguous_expo_right_operand_type	default	Sema/TypeCheckExpr/BinaryExpr.cpp	402	Diagnose	node	exact	YES	migrate-to-node	NO	B055	Diagnose(exponent, DiagKind::sema_ambiguous_expo_right_operand_type)	Diagnose(exponent.begin, BasicDiagKind.sema_ambiguous_expo_right_operand_type)
packages/sema/src/TypeCheckExpr/Block.cj	91	ChkBlock	DiagnoseRefactor	sema_mismatched_types	position	Sema/TypeCheckExpr/Block.cpp	58	DiagnoseRefactor	node	exact	YES	migrate-to-node	NO	B026	DiagnoseRefactor(DiagKindRefactor::sema_mismatched_types, b)	DiagnoseRefactor(BasicDiagKindRefactor.sema_mismatched_types, b.begin, arguments: [target.String(), unitTy.String()])
packages/sema/src/TypeCheckExpr/Diags.cj	67	DiagInvalidMultipleAssignExpr	DiagnoseRefactor	sema_mismatched_types_multiple_assign	node	Sema/TypeCheckExpr/Diags.cpp	19	DiagnoseRefactor	node	exact	NO	keep-node	Task2-node-main		DiagnoseRefactor(DiagKindRefactor::sema_mismatched_types_multiple_assign, rightExpr)	DiagnoseRefactor( diag, BasicDiagKindRefactor.sema_mismatched_types_multiple_assign, rightExpr, arguments: [TyString(rightExpr.GetTy())])
packages/sema/src/TypeCheckExpr/Diags.cj	72	DiagInvalidMultipleAssignExpr	AddHint	<subdiagnostic>	node	Sema/TypeCheckExpr/Diags.cpp	21	AddHint	node	function-ordinal	NO	keep-node	Task2-node-builder		AddHint(leftNode, because)	AddHint(builder, leftNode, arguments: [because])
packages/sema/src/TypeCheckExpr/Diags.cj	87	DiagInvalidBinaryExpr	DiagnoseRefactor	sema_invalid_binary_expr	node	Sema/TypeCheckExpr/Diags.cpp	32	DiagnoseRefactor	node	exact	NO	keep-node	Task2-node-main		DiagnoseRefactor(DiagKindRefactor::sema_invalid_binary_expr, be, range, opStr, be.leftExpr->GetTy()->String(), be.rightExpr->GetTy()->String())	DiagnoseRefactor( diag, BasicDiagKindRefactor.sema_invalid_binary_expr, be, range, arguments: [opStr, leftTyText, rightTyText])
packages/sema/src/TypeCheckExpr/Diags.cj	114	DiagInvalidBinaryExpr	AddNote	<subdiagnostic>	text-only	Sema/TypeCheckExpr/Diags.cpp	54	AddNote	text-only	function-ordinal	NO	keep-current	NO		AddNote(note)	AddNote(note)
packages/sema/src/TypeCheckExpr/Diags.cj	129	DiagInvalidUnaryExpr	DiagnoseRefactor	sema_invalid_unary_expr	node	Sema/TypeCheckExpr/Diags.cpp	67	DiagnoseRefactor	node	ambiguous-2	NO	keep-node	Task2-node-main		DiagnoseRefactor(DiagKindRefactor::sema_invalid_unary_expr, ue, opStr, ue.expr->GetTy()->String())	DiagnoseRefactor( diag, BasicDiagKindRefactor.sema_invalid_unary_expr, ue, arguments: [opStr, exprTyText])
packages/sema/src/TypeCheckExpr/Diags.cj	136	DiagInvalidUnaryExpr	AddNote	<subdiagnostic>	text-only	Sema/TypeCheckExpr/Diags.cpp	69	AddNote	text-only	function-ordinal	NO	keep-current	NO		"AddNote( ""you may want to implement 'operator func "" + opStr + ""()' for type '"" + ue.expr->GetTy()->String() + ""'"")"	"AddNote(""you may want to implement 'operator func "" + opStr + ""()' for type '"" + exprTyText + ""'"")"
packages/sema/src/TypeCheckExpr/Diags.cj	149	DiagInvalidUnaryExprWithTarget	DiagnoseRefactor	sema_invalid_unary_expr_with_target	node	Sema/TypeCheckExpr/Diags.cpp	84	DiagnoseRefactor	node	exact	NO	keep-node	Task2-node-main		DiagnoseRefactor( DiagKindRefactor::sema_invalid_unary_expr_with_target, ue, opStr, ue.expr->GetTy()->String(), target.String())	DiagnoseRefactor( diag, BasicDiagKindRefactor.sema_invalid_unary_expr_with_target, ue, arguments: [TokenKindText(ue.op), TyString(innerExpr.GetTy()), target.String()])
packages/sema/src/TypeCheckExpr/Diags.cj	178	DiagMismatchedTypesWithFoundTy	DiagnoseRefactor	sema_mismatched_types	node	Sema/Diags.cpp	257	DiagnoseRefactor	node	ambiguous-3	NO	keep-node	Task2-node-main		DiagnoseRefactor(DiagKindRefactor::sema_mismatched_types, node)	DiagnoseRefactor(diag, BasicDiagKindRefactor.sema_mismatched_types, node)
packages/sema/src/TypeCheckExpr/Diags.cj	182	DiagMismatchedTypesWithFoundTy	AddNote	<subdiagnostic>	node	Sema/Diags.cpp	260	AddNote	text-only	function-ordinal	NO	keep-node	Task2-node-builder		AddNote(note)	"AddNote(builder, expectedDecl, DeclIdentifierRange(expectedDecl), ""'"" + expectedStr + ""'"")"
packages/sema/src/TypeCheckExpr/Diags.cj	186	DiagMismatchedTypesWithFoundTy	AddNote	<subdiagnostic>	node	Sema/Diags.cpp	279	AddNote	node	function-ordinal	NO	keep-node	Task2-node-builder		"AddNote(*expectedDecl, MakeRangeForDeclIdentifier(*expectedDecl), ""'"" + expectedStr + ""'"")"	"AddNote(builder, foundDecl, DeclIdentifierRange(foundDecl), ""'"" + foundStr + ""'"")"
packages/sema/src/TypeCheckExpr/Diags.cj	191	DiagMismatchedTypesWithFoundTy	AddNote	<subdiagnostic>	text-only	Sema/Diags.cpp	288	AddNote	text-only	exact-function	NO	keep-current	NO		AddNote(note)	AddNote(note)
packages/sema/src/TypeCheckExpr/Diags.cj	207	DiagInvalidSubscriptExpr	DiagnoseRefactor	sema_invalid_subscript_expr	node	Sema/TypeCheckExpr/Diags.cpp	98	DiagnoseRefactor	node	exact	NO	keep-node	Task2-node-main		DiagnoseRefactor(DiagKindRefactor::sema_invalid_subscript_expr, se, baseTy.String(), indexStr)	DiagnoseRefactor( diag, BasicDiagKindRefactor.sema_invalid_subscript_expr, se, arguments: [baseTy.String(), indexStr])
packages/sema/src/TypeCheckExpr/Diags.cj	213	DiagInvalidSubscriptExpr	AddNote	<subdiagnostic>	text-only	Sema/TypeCheckExpr/Diags.cpp	107	AddNote	text-only	function-ordinal	NO	keep-current	NO		"AddNote( ""you may want to implement 'operator func []("" + indexParam + "")' for type '"" + baseTy.String() + ""'"")"	"AddNote(""you may want to implement 'operator func []("" + IndexParameterString(indexTys) + "")' for type '"" + baseTy.String() + ""'"")"
packages/sema/src/TypeCheckExpr/Diags.cj	220	DiagUnableToInferExpr	DiagnoseRefactor	sema_unable_to_infer_expr	node	Sema/TypeCheckExpr/Diags.cpp	114	DiagnoseRefactor	node	exact	NO	keep-node	Task2-node-main		DiagnoseRefactor(DiagKindRefactor::sema_unable_to_infer_expr, expr)	DiagnoseRefactor(diag, BasicDiagKindRefactor.sema_unable_to_infer_expr, expr)
packages/sema/src/TypeCheckExpr/Diags.cj	226	DiagUnableToInferReturnType	DiagnoseRefactor	sema_unable_to_infer_return_type	node	Sema/Diags.cpp	325	DiagnoseRefactor	node	ambiguous-3	NO	keep-node	Task2-node-main		DiagnoseRefactor(DiagKindRefactor::sema_unable_to_infer_return_type, fd, MakeRange(fd.identifier))	DiagnoseRefactor( diag, BasicDiagKindRefactor.sema_unable_to_infer_return_type, funcDecl, DeclIdentifierRange(funcDecl))
packages/sema/src/TypeCheckExpr/Diags.cj	237	DiagUnableToInferReturnType	DiagnoseRefactor	sema_unable_to_infer_return_type	node	Sema/Diags.cpp	325	DiagnoseRefactor	node	ambiguous-3	NO	keep-node	Task2-node-main		DiagnoseRefactor(DiagKindRefactor::sema_unable_to_infer_return_type, fd, MakeRange(fd.identifier))	DiagnoseRefactor( diag, BasicDiagKindRefactor.sema_unable_to_infer_return_type, funcDecl, DeclIdentifierRange(funcDecl))
packages/sema/src/TypeCheckExpr/Diags.cj	242	DiagUnableToInferReturnType	AddNote	<subdiagnostic>	node	Sema/Diags.cpp	333	AddNote	node	function-ordinal	NO	keep-node	Task2-node-builder		"AddNote(expr, MakeRange(expr.begin, expr.end), ""with recursive usage from"")"	"AddNote(builder, expr, ToBasicRange(expr.begin, expr.end), ""with recursive usage from"")"
packages/sema/src/TypeCheckExpr/Diags.cj	251	DiagUnableToInferReturnType	DiagnoseRefactor	sema_unable_to_infer_return_type	node	Sema/Diags.cpp	325	DiagnoseRefactor	node	ambiguous-3	NO	keep-node	Task2-node-main		DiagnoseRefactor(DiagKindRefactor::sema_unable_to_infer_return_type, fd, MakeRange(fd.identifier))	DiagnoseRefactor( diag, BasicDiagKindRefactor.sema_unable_to_infer_return_type, funcBody)
packages/sema/src/TypeCheckExpr/IsAsExprs.cj	108	SynAsExpr	Diagnose	sema_no_core_object	default	Sema/TypeCheckExpr/IsAsExprs.cpp	52	Diagnose	node	exact	YES	migrate-to-node	NO	B056	Diagnose(ae, DiagKind::sema_no_core_object)	Diagnose(ae.begin, ae.end, BasicDiagKind.sema_no_core_object)
packages/sema/src/TypeCheckExpr/LitConstExpr.cj	237	SynLitConstStringExpr	Diagnose	sema_invalid_string_implementation	position/range	Sema/TypeCheckExpr/LitConstExpr.cpp	163	Diagnose	node	exact	YES	migrate-to-node	NO	B057	Diagnose(*ie->block, DiagKind::sema_invalid_string_implementation, ie->block->GetTy()->String())	Diagnose(block.begin, block.end, BasicDiagKind.sema_invalid_string_implementation, args: [BasicDiagArgument(blockTy.String())])
packages/sema/src/TypeCheckExpr/LitConstExpr.cj	246	SynLitConstStringExpr	DiagnoseRefactor	sema_undeclared_identifier	range	Sema/TypeCheckExpr/LitConstExpr.cpp	168	DiagnoseRefactor	node	exact	YES	migrate-to-node	NO	B027	"DiagnoseRefactor(DiagKindRefactor::sema_undeclared_identifier, *ie->block, ""toString"")"	"DiagnoseRefactor(BasicDiagKindRefactor.sema_undeclared_identifier, BasicMakeRange(block.begin, block.end), arguments: [""toString""])"
packages/sema/src/TypeCheckExpr/LoopExprs.cj	136	SynForInExpr	Diagnose	sema_expr_in_forin_must_has_iterator	position/range	Sema/TypeCheckExpr/LoopExprs.cpp	112	Diagnose	node	exact	YES	migrate-to-node	NO	B058	Diagnose(*fie.inExpression, DiagKind::sema_expr_in_forin_must_has_iterator, Ty::ToString(fie.inExpression->GetTy()))	Diagnose(inExpression.begin, inExpression.end, BasicDiagKind.sema_expr_in_forin_must_has_iterator, args: [BasicDiagArgument(Ty.ToString(inExpression.GetTy()))])
packages/sema/src/TypeCheckExpr/LoopExprs.cj	146	SynForInExpr	Diagnose	sema_expr_in_forin_must_has_iterator	position/range	Sema/TypeCheckExpr/LoopExprs.cpp	112	Diagnose	node	exact	YES	migrate-to-node	NO	B058	Diagnose(*fie.inExpression, DiagKind::sema_expr_in_forin_must_has_iterator, Ty::ToString(fie.inExpression->GetTy()))	Diagnose(inExpression.begin, inExpression.end, BasicDiagKind.sema_expr_in_forin_must_has_iterator, args: [BasicDiagArgument(Ty.ToString(inExpression.GetTy()))])
packages/sema/src/TypeCheckExpr/LoopExprs.cj	179	SynForInExpr	Diagnose	sema_wrong_forin_guard	default	Sema/TypeCheckExpr/LoopExprs.cpp	123	Diagnose	node	exact	YES	migrate-to-node	NO	B058	Diagnose(*fie.patternGuard, DiagKind::sema_wrong_forin_guard)	Diagnose(patternGuard.begin, patternGuard.end, BasicDiagKind.sema_wrong_forin_guard)
packages/sema/src/TypeCheckExpr/LoopExprs.cj	203	SynForInExpr	Diagnose	sema_forin_pattern_must_be_irrefutable	default	Sema/TypeCheckExpr/LoopExprs.cpp	131	Diagnose	node	exact	YES	migrate-to-node	NO	B058	Diagnose(fie, DiagKind::sema_forin_pattern_must_be_irrefutable)	Diagnose(fie.begin, fie.end, BasicDiagKind.sema_forin_pattern_must_be_irrefutable)
packages/sema/src/TypeCheckExpr/NameReferenceExpr.cj	883	CheckInferrableEnumReference	Diagnose	sema_generic_type_without_type_argument	default	Sema/TypeCheckExpr/NameReferenceExpr.cpp	45	Diagnose	node	exact	YES	migrate-to-node	NO	B059	Diagnose(expr, DiagKind::sema_generic_type_without_type_argument)	Diagnose(expr.begin, expr.end, BasicDiagKind.sema_generic_type_without_type_argument)
packages/sema/src/TypeCheckExpr/OptionalChainExpr.cj	47	diagMismatchedTypes	DiagnoseRefactor	sema_mismatched_types	range	Sema/Diags.cpp	257	DiagnoseRefactor	node	ambiguous-8	YES	migrate-to-node	NO	B060	DiagnoseRefactor(DiagKindRefactor::sema_mismatched_types, node)	DiagnoseRefactor( BasicDiagKindRefactor.sema_mismatched_types, BasicMakeRange(oce.begin, oce.end))
packages/sema/src/TypeCheckExpr/RangeExpr.cj	89	CheckRangeElements	Diagnose	sema_inconsistency_range_elemType	default	Sema/TypeCheckExpr/RangeExpr.cpp	25	Diagnose	node	exact	YES	migrate-to-node	NO	B061	Diagnose(re, DiagKind::sema_inconsistency_range_elemType)	Diagnose(re.begin, re.end, BasicDiagKind.sema_inconsistency_range_elemType)
packages/sema/src/TypeCheckExpr/RangeExpr.cj	107	CheckRangeElements	Diagnose	sema_range_step_not_int64	default	Sema/TypeCheckExpr/RangeExpr.cpp	34	Diagnose	node	exact	YES	migrate-to-node	NO	B061	Diagnose(re, DiagKind::sema_range_step_not_int64)	Diagnose(re.begin, re.end, BasicDiagKind.sema_range_step_not_int64)
packages/sema/src/TypeCheckExpr/RangeExpr.cj	115	CheckRangeElements	Diagnose	sema_step_non_zero_range	default	Sema/TypeCheckExpr/RangeExpr.cpp	40	Diagnose	node	exact	YES	migrate-to-node	NO	B061	Diagnose(*re.stepExpr, DiagKind::sema_step_non_zero_range)	Diagnose(stepExpr.begin, stepExpr.end, BasicDiagKind.sema_step_non_zero_range)
packages/sema/src/TypeCheckExpr/RangeExpr.cj	156	ChkRangeExpr	Diagnose	sema_no_core_object	default	Sema/TypeCheckExpr/RangeExpr.cpp	52	Diagnose	node	exact	YES	migrate-to-node	NO	B061	Diagnose(re, DiagKind::sema_no_core_object)	Diagnose(re.begin, re.end, BasicDiagKind.sema_no_core_object)
packages/sema/src/TypeCheckExpr/ResumeExpr.cj	27	SynResumeExpr	DiagnoseRefactor	sema_implicit_resume_outside_handler	range	Sema/TypeCheckExpr/ResumeExpr.cpp	20	DiagnoseRefactor	node	exact	YES	migrate-to-node	NO	B028	DiagnoseRefactor(DiagKindRefactor::sema_implicit_resume_outside_handler, re)	DiagnoseRefactor(BasicDiagKindRefactor.sema_implicit_resume_outside_handler, BasicMakeRange(re.begin, re.end))
packages/sema/src/TypeCheckExpr/ResumeExpr.cj	48	SynResumeExpr	DiagnoseRefactor	sema_resume_throwing_mismatch_type	range	Sema/TypeCheckExpr/ResumeExpr.cpp	32	DiagnoseRefactor	node	exact	YES	migrate-to-node	NO	B028	DiagnoseRefactor(DiagKindRefactor::sema_resume_throwing_mismatch_type, re)	DiagnoseRefactor( BasicDiagKindRefactor.sema_resume_throwing_mismatch_type, BasicMakeRange(re.begin, re.end))
